timestamp,actual,sarimax_loadonly_forecast
2023-03-24 08:00:00,64056.0,65514.85595964915
2023-03-24 09:00:00,64912.0,66217.13921790099
2023-03-24 10:00:00,65414.0,66601.85251159963
2023-03-24 11:00:00,64555.0,66505.89416882633
2023-03-24 12:00:00,63022.0,66878.16553138598
2023-03-24 13:00:00,60909.0,64905.57086547548
2023-03-24 14:00:00,59585.0,63643.017274999766
2023-03-24 15:00:00,58936.0,62358.414617457594
2023-03-24 16:00:00,58622.0,62540.67542232043
2023-03-24 17:00:00,60513.0,64260.71481183073
2023-03-24 18:00:00,61507.0,66261.45042414794
2023-03-24 19:00:00,58868.0,62980.802338772555
2023-03-24 20:00:00,54578.0,59060.69300418079
2023-03-24 21:00:00,51988.0,55724.04716760409
2023-03-24 22:00:00,48554.0,51649.791806890404
2023-03-24 23:00:00,45359.0,48232.85606438492
2023-03-25 00:00:00,43116.0,45804.17118277075
2023-03-25 01:00:00,41776.0,44414.19302800718
2023-03-25 02:00:00,41107.0,44557.016501698236
2023-03-25 03:00:00,41418.0,46098.202530837625
2023-03-25 04:00:00,42308.0,48910.62180207276
2023-03-25 05:00:00,42993.0,55505.14883511251
2023-03-25 06:00:00,44528.0,61355.661869108924
2023-03-25 07:00:00,48767.0,64795.042752406785
2023-03-25 08:00:00,51615.0,65633.17683556123
2023-03-25 09:00:00,53390.0,66331.95286752633
2023-03-25 10:00:00,54141.0,66713.26289492105
2023-03-25 11:00:00,54276.0,66614.00216428094
2023-03-25 12:00:00,52863.0,66983.06902720736
2023-03-25 13:00:00,50679.0,65007.36484832816
2023-03-25 14:00:00,49963.0,63741.7939159866
2023-03-25 15:00:00,49224.0,62454.263355577634
2023-03-25 16:00:00,50959.0,62633.68304545299
2023-03-25 17:00:00,52909.0,64350.96553531897
2023-03-25 18:00:00,53997.0,66349.02596705308
2023-03-25 19:00:00,51999.0,63065.7819978678
2023-03-25 20:00:00,49139.0,59143.153725751945
2023-03-25 21:00:00,47640.0,55804.063617121916
2023-03-25 22:00:00,44315.0,51727.4364366177
2023-03-25 23:00:00,42233.0,48308.19917897971
2023-03-26 00:00:00,40363.0,45877.281002944794
2023-03-26 01:00:00,39423.0,44485.135752297625
2023-03-26 02:00:00,39154.0,44625.85636640818
2023-03-26 03:00:00,39750.0,46165.00186820001
2023-03-26 04:00:00,39301.0,48975.44109669012
2023-03-26 05:00:00,39100.0,55568.04677872382
2023-03-26 06:00:00,40758.0,61416.69541373303
2023-03-26 07:00:00,43635.0,64854.26716191058
2023-03-26 08:00:00,46813.0,65690.64573569926
2023-03-26 09:00:00,49522.0,66387.71829449717
2023-03-26 10:00:00,50881.0,66767.37534248437
2023-03-26 11:00:00,49437.0,66666.51062947791
2023-03-26 12:00:00,48834.0,67034.02105472589
2023-03-26 13:00:00,47422.0,65056.80657355305
2023-03-26 14:00:00,47197.0,63789.7701067736
2023-03-26 15:00:00,47234.0,62500.81745278927
2023-03-26 16:00:00,50101.0,62678.85720229284
2023-03-26 17:00:00,51507.0,64394.800655499996
2023-03-26 18:00:00,51698.0,66391.56174183461
2023-03-26 19:00:00,50005.0,63107.05694199463
2023-03-26 20:00:00,49608.0,59183.2052123282
2023-03-26 21:00:00,46374.0,55842.92791145115
2023-03-26 22:00:00,44167.0,51765.14872903995
2023-03-26 23:00:00,43055.0,48344.79361673517
2023-03-27 00:00:00,42112.0,45912.79072109304
2023-03-27 01:00:00,42479.0,44519.59290372031
2023-03-27 02:00:00,43776.0,44659.29215092242
2023-03-27 03:00:00,46540.0,46197.446560808756
2023-03-27 04:00:00,52418.0,49006.92407499524
2023-03-27 05:00:00,58219.0,55598.596549526505
2023-03-27 06:00:00,61200.0,61446.33963884576
2023-03-27 07:00:00,61568.0,64883.03268320402
2023-03-27 08:00:00,63268.0,65718.55859940668
2023-03-27 09:00:00,63571.0,66414.80377479842
2023-03-27 10:00:00,64004.0,66793.65796439086
2023-03-27 11:00:00,64007.0,66692.01419103917
2023-03-27 12:00:00,61926.0,67058.76864857796
2023-03-27 13:00:00,60896.0,65080.82060782806
2023-03-27 14:00:00,59739.0,63813.072325389614
2023-03-27 15:00:00,59637.0,62523.4289551387
2023-03-27 16:00:00,59846.0,62700.79846234722
2023-03-27 17:00:00,61325.0,64416.091540348534
2023-03-27 18:00:00,61987.0,66412.22152967314
2023-03-27 19:00:00,58616.0,63127.104339581434
2023-03-27 20:00:00,55428.0,59202.65837192229
2023-03-27 21:00:00,52436.0,55861.80444724862
2023-03-27 22:00:00,49832.0,51783.465733123
2023-03-27 23:00:00,48234.0,48362.56767454842
2023-03-28 00:00:00,47897.0,45930.03792646116
